traceId,traceTime,startTime,endTime,parentId,childId,childOperation,parentOperation,childMS,childPod,parentMS,parentPod,parentDuration,childDuration
1cf2692b955e2b34,1695943858339000,1695943858342293,1695943858342354,2e8f7a31eccb184b,446c35466458f2e7,social_graph_redis_get_client,get_followers_server,social-graph-service,social-graph-service,social-graph-service,social-graph-service,335,61
1cf2692b955e2b34,1695943858339000,1695943858342364,1695943858342613,2e8f7a31eccb184b,6c99bf89b09016df,social_graph_mongo_find_client,get_followers_server,social-graph-service,social-graph-service,social-graph-service,social-graph-service,335,249
1cf2692b955e2b34,1695943858339000,1695943858342287,1695943858342622,e29a62668eccb3b6,2e8f7a31eccb184b,get_followers_server,get_followers_client,social-graph-service,social-graph-service,home-timeline-service,home-timeline-service,433,335
1cf2692b955e2b34,1695943858339000,1695943858342231,1695943858342664,fc63a3063c4a3f8d,e29a62668eccb3b6,get_followers_client,write_home_timeline_server,home-timeline-service,home-timeline-service,home-timeline-service,home-timeline-service,454,433
1cf2692b955e2b34,1695943858339000,1695943858342675,1695943858342681,fc63a3063c4a3f8d,1ef17fe7405c7ce0,write_home_timeline_redis_update_client,write_home_timeline_server,home-timeline-service,home-timeline-service,home-timeline-service,home-timeline-service,454,6
1cf2692b955e2b34,1695943858339000,1695943858341388,1695943858341614,5d61d50f9cfa3c68,52477aaaf8fa750c,post_storage_mongo_insert_client,store_post_server,post-storage-service,post-storage-service,post-storage-service,post-storage-service,248,226
1cf2692b955e2b34,1695943858339000,1695943858340127,1695943858340135,58c53ee069b9f34e,744ee255d25f30d4,compose_media_server,compose_media_client,media-service,media-service,compose-post-service,compose-post-service,997,8
1cf2692b955e2b34,1695943858339000,1695943858340475,1695943858340503,c17c4b6d02612ea1,48c28d796b5dcc02,compose_unique_id_server,compose_unique_id_client,unique-id-service,unique-id-service,compose-post-service,compose-post-service,778,28
1cf2692b955e2b34,1695943858339000,1695943858340240,1695943858340245,bbe38871086842ff,24eac6b8c91d4b91,compose_creator_server,compose_creator_client,user-service,user-service,compose-post-service,compose-post-service,1191,5
1cf2692b955e2b34,1695943858339000,1695943858339859,1695943858341213,97d3d4424c372b05,ea8b923a6e2f1e71,compose_text_server,compose_text_client,text-service,text-service,compose-post-service,compose-post-service,1460,1354
1cf2692b955e2b34,1695943858339000,1695943858341741,1695943858342129,623bd25e19a4d812,7009724ed61f3c09,write_user_timeline_server,write_user_timeline_client,user-timeline-service,user-timeline-service,compose-post-service,compose-post-service,471,388
1cf2692b955e2b34,1695943858339000,1695943858342230,1695943858342684,13cdadfa4e78a594,fc63a3063c4a3f8d,write_home_timeline_server,write_home_timeline_client,home-timeline-service,home-timeline-service,compose-post-service,compose-post-service,546,454
1cf2692b955e2b34,1695943858339000,1695943858340069,1695943858341066,08fea2a196afebff,58c53ee069b9f34e,compose_media_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3256,997
1cf2692b955e2b34,1695943858339000,1695943858340409,1695943858341187,08fea2a196afebff,c17c4b6d02612ea1,compose_unique_id_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3256,778
1cf2692b955e2b34,1695943858339000,1695943858340024,1695943858341215,08fea2a196afebff,bbe38871086842ff,compose_creator_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3256,1191
1cf2692b955e2b34,1695943858339000,1695943858339800,1695943858341260,08fea2a196afebff,97d3d4424c372b05,compose_text_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3256,1460
1cf2692b955e2b34,1695943858339000,1695943858341694,1695943858342165,08fea2a196afebff,623bd25e19a4d812,write_user_timeline_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3256,471
1cf2692b955e2b34,1695943858339000,1695943858342183,1695943858342729,08fea2a196afebff,13cdadfa4e78a594,write_home_timeline_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3256,546
1cf2692b955e2b34,1695943858339000,1695943858341311,1695943858341662,08fea2a196afebff,88d6610474d26d34,store_post_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3256,351
1cf2692b955e2b34,1695943858339000,1695943858341374,1695943858341622,88d6610474d26d34,5d61d50f9cfa3c68,store_post_server,store_post_client,post-storage-service,post-storage-service,compose-post-service,compose-post-service,351,248
1cf2692b955e2b34,1695943858339000,1695943858340391,1695943858340745,b19886eb139dfbb8,57448c361122d8b1,url_mongo_insert_client,compose_urls_server,url-shorten-service,url-shorten-service,url-shorten-service,url-shorten-service,451,354
1cf2692b955e2b34,1695943858339000,1695943858341753,1695943858342031,7009724ed61f3c09,142b3e73ba1eff35,write_user_timeline_mongo_insert_client,write_user_timeline_server,user-timeline-service,user-timeline-service,user-timeline-service,user-timeline-service,388,278
1cf2692b955e2b34,1695943858339000,1695943858342041,1695943858342125,7009724ed61f3c09,f4b882588e9c2fd3,write_user_timeline_redis_update_client,write_user_timeline_server,user-timeline-service,user-timeline-service,user-timeline-service,user-timeline-service,388,84
1cf2692b955e2b34,1695943858339000,1695943858339484,1695943858342740,2f42f5523b8f7279,08fea2a196afebff,compose_post_server,compose_post_client,compose-post-service,compose-post-service,nginx-web-server,nginx-thrift,3496,3256
1cf2692b955e2b34,1695943858339000,1695943858339345,1695943858342841,87f3680bb8c05476,2f42f5523b8f7279,compose_post_client,/wrk2-api/post/compose,nginx-web-server,nginx-thrift,nginx-web-server,nginx-thrift,3623,3496
1cf2692b955e2b34,1695943858339000,1695943858339258,1695943858342881,1cf2692b955e2b34,87f3680bb8c05476,/wrk2-api/post/compose,/wrk2-api/post/compose,nginx-web-server,nginx-thrift,nginx-web-server,nginx-thrift,3881,3623
1cf2692b955e2b34,1695943858339000,1695943858340339,1695943858340790,1eb286fa2693af46,b19886eb139dfbb8,compose_urls_server,compose_urls_client,url-shorten-service,url-shorten-service,text-service,text-service,744,451
1cf2692b955e2b34,1695943858339000,1695943858340253,1695943858341059,4366192632a4f6d8,06db5c792c3585d1,compose_user_mentions_server,compose_user_mentions_client,user-mention-service,user-mention-service,text-service,text-service,922,806
1cf2692b955e2b34,1695943858339000,1695943858340159,1695943858340903,ea8b923a6e2f1e71,1eb286fa2693af46,compose_urls_client,compose_text_server,text-service,text-service,text-service,text-service,1354,744
1cf2692b955e2b34,1695943858339000,1695943858340193,1695943858341115,ea8b923a6e2f1e71,4366192632a4f6d8,compose_user_mentions_client,compose_text_server,text-service,text-service,text-service,text-service,1354,922
17ead52b1fa65d41,1695943858396000,1695943858397305,1695943858397836,7baa70e1122877b9,e40bee2014c54df5,compose_user_mentions_memcached_get_client,compose_user_mentions_server,user-mention-service,user-mention-service,user-mention-service,user-mention-service,868,531
17ead52b1fa65d41,1695943858396000,1695943858397859,1695943858398099,7baa70e1122877b9,4e9b2672c828579d,compose_user_mentions_mongo_find_client,compose_user_mentions_server,user-mention-service,user-mention-service,user-mention-service,user-mention-service,868,240
17ead52b1fa65d41,1695943858396000,1695943858399555,1695943858399631,d2c9398f392bbc15,bf1ef3ed01d0ddab,social_graph_redis_get_client,get_followers_server,social-graph-service,social-graph-service,social-graph-service,social-graph-service,379,76
17ead52b1fa65d41,1695943858396000,1695943858399643,1695943858399919,d2c9398f392bbc15,8f83827d48a4b7ac,social_graph_mongo_find_client,get_followers_server,social-graph-service,social-graph-service,social-graph-service,social-graph-service,379,276
17ead52b1fa65d41,1695943858396000,1695943858399550,1695943858399929,2d7edfac1db2cbbe,d2c9398f392bbc15,get_followers_server,get_followers_client,social-graph-service,social-graph-service,home-timeline-service,home-timeline-service,506,379
17ead52b1fa65d41,1695943858396000,1695943858399479,1695943858399985,8ec5eca59fcbd96f,2d7edfac1db2cbbe,get_followers_client,write_home_timeline_server,home-timeline-service,home-timeline-service,home-timeline-service,home-timeline-service,531,506
17ead52b1fa65d41,1695943858396000,1695943858399997,1695943858400006,8ec5eca59fcbd96f,c51bca9d4f4429f2,write_home_timeline_redis_update_client,write_home_timeline_server,home-timeline-service,home-timeline-service,home-timeline-service,home-timeline-service,531,9
17ead52b1fa65d41,1695943858396000,1695943858398515,1695943858398764,4ba4d35bf7562b49,1e193776a1fe5cd0,post_storage_mongo_insert_client,store_post_server,post-storage-service,post-storage-service,post-storage-service,post-storage-service,288,249
17ead52b1fa65d41,1695943858396000,1695943858396829,1695943858396843,8bb403a530795304,6c0675f0808ca538,compose_unique_id_server,compose_unique_id_client,unique-id-service,unique-id-service,compose-post-service,compose-post-service,160,14
17ead52b1fa65d41,1695943858396000,1695943858397057,1695943858397065,07b5c18d26cc13a6,f01cc64061d3b0ce,compose_media_server,compose_media_client,media-service,media-service,compose-post-service,compose-post-service,230,8
17ead52b1fa65d41,1695943858396000,1695943858397447,1695943858397454,08fe33c97d58d468,d2a9e1c62f92189b,compose_creator_server,compose_creator_client,user-service,user-service,compose-post-service,compose-post-service,145,7
17ead52b1fa65d41,1695943858396000,1695943858396784,1695943858398296,b14a28b4e3dfa597,2e262234df21bf1d,compose_text_server,compose_text_client,text-service,text-service,compose-post-service,compose-post-service,1638,1512
17ead52b1fa65d41,1695943858396000,1695943858398913,1695943858399352,ea07090fd7c842c1,ebac4f673966557b,write_user_timeline_server,write_user_timeline_client,user-timeline-service,user-timeline-service,compose-post-service,compose-post-service,542,439
17ead52b1fa65d41,1695943858396000,1695943858399477,1695943858400008,d160c69aa2d9a248,8ec5eca59fcbd96f,write_home_timeline_server,write_home_timeline_client,home-timeline-service,home-timeline-service,compose-post-service,compose-post-service,643,531
17ead52b1fa65d41,1695943858396000,1695943858396760,1695943858396920,d10e8783b109c3b5,8bb403a530795304,compose_unique_id_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3408,160
17ead52b1fa65d41,1695943858396000,1695943858396987,1695943858397217,d10e8783b109c3b5,07b5c18d26cc13a6,compose_media_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3408,230
17ead52b1fa65d41,1695943858396000,1695943858397372,1695943858397517,d10e8783b109c3b5,08fe33c97d58d468,compose_creator_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3408,145
17ead52b1fa65d41,1695943858396000,1695943858396711,1695943858398349,d10e8783b109c3b5,b14a28b4e3dfa597,compose_text_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3408,1638
17ead52b1fa65d41,1695943858396000,1695943858398858,1695943858399400,d10e8783b109c3b5,ea07090fd7c842c1,write_user_timeline_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3408,542
17ead52b1fa65d41,1695943858396000,1695943858399421,1695943858400064,d10e8783b109c3b5,d160c69aa2d9a248,write_home_timeline_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3408,643
17ead52b1fa65d41,1695943858396000,1695943858398415,1695943858398824,d10e8783b109c3b5,159c8ac7552efb29,store_post_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3408,409
17ead52b1fa65d41,1695943858396000,1695943858398484,1695943858398772,159c8ac7552efb29,4ba4d35bf7562b49,store_post_server,store_post_client,post-storage-service,post-storage-service,compose-post-service,compose-post-service,409,288
17ead52b1fa65d41,1695943858396000,1695943858397266,1695943858397769,25ff5edc9ff88f3b,f1a6f17bcd6ab35e,url_mongo_insert_client,compose_urls_server,url-shorten-service,url-shorten-service,url-shorten-service,url-shorten-service,615,503
17ead52b1fa65d41,1695943858396000,1695943858398928,1695943858399236,ebac4f673966557b,58afc9302ab7ed3e,write_user_timeline_mongo_insert_client,write_user_timeline_server,user-timeline-service,user-timeline-service,user-timeline-service,user-timeline-service,439,308
17ead52b1fa65d41,1695943858396000,1695943858399249,1695943858399350,ebac4f673966557b,4bc5e3d0a907c1cb,write_user_timeline_redis_update_client,write_user_timeline_server,user-timeline-service,user-timeline-service,user-timeline-service,user-timeline-service,439,101
17ead52b1fa65d41,1695943858396000,1695943858396668,1695943858400076,74a355ecca40efc0,d10e8783b109c3b5,compose_post_server,compose_post_client,compose-post-service,compose-post-service,nginx-web-server,nginx-thrift,3642,3408
17ead52b1fa65d41,1695943858396000,1695943858396528,1695943858400170,a98a1be2ea0fd1b7,74a355ecca40efc0,compose_post_client,/wrk2-api/post/compose,nginx-web-server,nginx-thrift,nginx-web-server,nginx-thrift,3783,3642
17ead52b1fa65d41,1695943858396000,1695943858396433,1695943858400216,17ead52b1fa65d41,a98a1be2ea0fd1b7,/wrk2-api/post/compose,/wrk2-api/post/compose,nginx-web-server,nginx-thrift,nginx-web-server,nginx-thrift,4216,3783
17ead52b1fa65d41,1695943858396000,1695943858397207,1695943858397822,7552d723f0d8aa72,25ff5edc9ff88f3b,compose_urls_server,compose_urls_client,url-shorten-service,url-shorten-service,text-service,text-service,831,615
17ead52b1fa65d41,1695943858396000,1695943858397294,1695943858398162,776fe7d7fb7f89c1,7baa70e1122877b9,compose_user_mentions_server,compose_user_mentions_client,user-mention-service,user-mention-service,text-service,text-service,1085,868
17ead52b1fa65d41,1695943858396000,1695943858397095,1695943858397926,2e262234df21bf1d,7552d723f0d8aa72,compose_urls_client,compose_text_server,text-service,text-service,text-service,text-service,1512,831
17ead52b1fa65d41,1695943858396000,1695943858397127,1695943858398212,2e262234df21bf1d,776fe7d7fb7f89c1,compose_user_mentions_client,compose_text_server,text-service,text-service,text-service,text-service,1512,1085
0bd2966398ac5f3d,1695943858487000,1695943858487875,1695943858488440,c5e8b4003406a3ed,905810940cea94c9,compose_user_mentions_memcached_get_client,compose_user_mentions_server,user-mention-service,user-mention-service,user-mention-service,user-mention-service,915,565
0bd2966398ac5f3d,1695943858487000,1695943858488462,1695943858488772,c5e8b4003406a3ed,c1732ef61156c9a9,compose_user_mentions_mongo_find_client,compose_user_mentions_server,user-mention-service,user-mention-service,user-mention-service,user-mention-service,915,310
0bd2966398ac5f3d,1695943858487000,1695943858490201,1695943858490317,c799487f0394c621,cd28186f3d4e9048,social_graph_redis_get_client,get_followers_server,social-graph-service,social-graph-service,social-graph-service,social-graph-service,453,116
0bd2966398ac5f3d,1695943858487000,1695943858490331,1695943858490639,c799487f0394c621,05af601ec354ebe1,social_graph_mongo_find_client,get_followers_server,social-graph-service,social-graph-service,social-graph-service,social-graph-service,453,308
0bd2966398ac5f3d,1695943858487000,1695943858490197,1695943858490650,e290561a53a932c8,c799487f0394c621,get_followers_server,get_followers_client,social-graph-service,social-graph-service,home-timeline-service,home-timeline-service,573,453
0bd2966398ac5f3d,1695943858487000,1695943858490139,1695943858490712,f43d802de50a68c7,e290561a53a932c8,get_followers_client,write_home_timeline_server,home-timeline-service,home-timeline-service,home-timeline-service,home-timeline-service,599,573
0bd2966398ac5f3d,1695943858487000,1695943858490725,1695943858490734,f43d802de50a68c7,eb9b39aa31d71b9c,write_home_timeline_redis_update_client,write_home_timeline_server,home-timeline-service,home-timeline-service,home-timeline-service,home-timeline-service,599,9
0bd2966398ac5f3d,1695943858487000,1695943858489095,1695943858489382,63e2ccfcc7e731f7,6d84e7921fb4eaef,post_storage_mongo_insert_client,store_post_server,post-storage-service,post-storage-service,post-storage-service,post-storage-service,312,287
0bd2966398ac5f3d,1695943858487000,1695943858487460,1695943858487475,e8c2ce4034d2d3a5,22298a40f91530f8,compose_unique_id_server,compose_unique_id_client,unique-id-service,unique-id-service,compose-post-service,compose-post-service,182,15
0bd2966398ac5f3d,1695943858487000,1695943858487713,1695943858487721,81ea994a472f721d,cdd70eaa84d365d3,compose_media_server,compose_media_client,media-service,media-service,compose-post-service,compose-post-service,437,8
0bd2966398ac5f3d,1695943858487000,1695943858488221,1695943858488228,5f40ac6e1b4912c9,eeb294d247bedab8,compose_creator_server,compose_creator_client,user-service,user-service,compose-post-service,compose-post-service,401,7
0bd2966398ac5f3d,1695943858487000,1695943858487417,1695943858488899,63530a0de3333ba3,56dca939bd90728a,compose_text_server,compose_text_client,text-service,text-service,compose-post-service,compose-post-service,1598,1482
0bd2966398ac5f3d,1695943858487000,1695943858489077,1695943858489389,ded79ccb8154fddf,63e2ccfcc7e731f7,store_post_server,store_post_client,post-storage-service,post-storage-service,compose-post-service,compose-post-service,442,312
0bd2966398ac5f3d,1695943858487000,1695943858489559,1695943858490017,7525bfb2da1acdb3,11412b525be1163a,write_user_timeline_server,write_user_timeline_client,user-timeline-service,user-timeline-service,compose-post-service,compose-post-service,560,458
0bd2966398ac5f3d,1695943858487000,1695943858490137,1695943858490736,e4e072976d544e0d,f43d802de50a68c7,write_home_timeline_server,write_home_timeline_client,home-timeline-service,home-timeline-service,compose-post-service,compose-post-service,724,599
0bd2966398ac5f3d,1695943858487000,1695943858487390,1695943858487572,4e05840a045ede20,e8c2ce4034d2d3a5,compose_unique_id_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3520,182
0bd2966398ac5f3d,1695943858487000,1695943858487644,1695943858488081,4e05840a045ede20,81ea994a472f721d,compose_media_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3520,437
0bd2966398ac5f3d,1695943858487000,1695943858488145,1695943858488546,4e05840a045ede20,5f40ac6e1b4912c9,compose_creator_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3520,401
0bd2966398ac5f3d,1695943858487000,1695943858487340,1695943858488938,4e05840a045ede20,63530a0de3333ba3,compose_text_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3520,1598
0bd2966398ac5f3d,1695943858487000,1695943858489002,1695943858489444,4e05840a045ede20,ded79ccb8154fddf,store_post_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3520,442
0bd2966398ac5f3d,1695943858487000,1695943858489501,1695943858490061,4e05840a045ede20,7525bfb2da1acdb3,write_user_timeline_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3520,560
0bd2966398ac5f3d,1695943858487000,1695943858490080,1695943858490804,4e05840a045ede20,e4e072976d544e0d,write_home_timeline_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,3520,724
0bd2966398ac5f3d,1695943858487000,1695943858487875,1695943858488315,f9f966f9f56ecc7b,49a948a30931e9ec,url_mongo_insert_client,compose_urls_server,url-shorten-service,url-shorten-service,url-shorten-service,url-shorten-service,526,440
0bd2966398ac5f3d,1695943858487000,1695943858489575,1695943858489895,11412b525be1163a,c844633e0d1333f4,write_user_timeline_mongo_insert_client,write_user_timeline_server,user-timeline-service,user-timeline-service,user-timeline-service,user-timeline-service,458,320
0bd2966398ac5f3d,1695943858487000,1695943858489908,1695943858490015,11412b525be1163a,5b488bd94b124e5f,write_user_timeline_redis_update_client,write_user_timeline_server,user-timeline-service,user-timeline-service,user-timeline-service,user-timeline-service,458,107
0bd2966398ac5f3d,1695943858487000,1695943858487292,1695943858490812,cc07781adb730958,4e05840a045ede20,compose_post_server,compose_post_client,compose-post-service,compose-post-service,nginx-web-server,nginx-thrift,3746,3520
0bd2966398ac5f3d,1695943858487000,1695943858487151,1695943858490897,a74a59b05aca2f0f,cc07781adb730958,compose_post_client,/wrk2-api/post/compose,nginx-web-server,nginx-thrift,nginx-web-server,nginx-thrift,3873,3746
0bd2966398ac5f3d,1695943858487000,1695943858487067,1695943858490940,0bd2966398ac5f3d,a74a59b05aca2f0f,/wrk2-api/post/compose,/wrk2-api/post/compose,nginx-web-server,nginx-thrift,nginx-web-server,nginx-thrift,3940,3873
0bd2966398ac5f3d,1695943858487000,1695943858487819,1695943858488345,0bda3d88b093d118,f9f966f9f56ecc7b,compose_urls_server,compose_urls_client,url-shorten-service,url-shorten-service,text-service,text-service,661,526
0bd2966398ac5f3d,1695943858487000,1695943858487864,1695943858488779,94a3415f3ecdd1ab,c5e8b4003406a3ed,compose_user_mentions_server,compose_user_mentions_client,user-mention-service,user-mention-service,text-service,text-service,1042,915
0bd2966398ac5f3d,1695943858487000,1695943858487742,1695943858488403,56dca939bd90728a,0bda3d88b093d118,compose_urls_client,compose_text_server,text-service,text-service,text-service,text-service,1482,661
0bd2966398ac5f3d,1695943858487000,1695943858487788,1695943858488830,56dca939bd90728a,94a3415f3ecdd1ab,compose_user_mentions_client,compose_text_server,text-service,text-service,text-service,text-service,1482,1042
0b4200596ed30320,1695943858575000,1695943858575940,1695943858576192,dde24d71a0d27341,9088329aa86158e4,compose_user_mentions_memcached_get_client,compose_user_mentions_server,user-mention-service,user-mention-service,user-mention-service,user-mention-service,533,252
0b4200596ed30320,1695943858575000,1695943858576211,1695943858576459,dde24d71a0d27341,3df7f133190fca72,compose_user_mentions_mongo_find_client,compose_user_mentions_server,user-mention-service,user-mention-service,user-mention-service,user-mention-service,533,248
0b4200596ed30320,1695943858575000,1695943858577913,1695943858577972,ff1ec76c85db15ea,3c171280c2a06867,social_graph_redis_get_client,get_followers_server,social-graph-service,social-graph-service,social-graph-service,social-graph-service,324,59
0b4200596ed30320,1695943858575000,1695943858577985,1695943858578223,ff1ec76c85db15ea,c877629c39540186,social_graph_mongo_find_client,get_followers_server,social-graph-service,social-graph-service,social-graph-service,social-graph-service,324,238
0b4200596ed30320,1695943858575000,1695943858577909,1695943858578233,b13214254aac4251,ff1ec76c85db15ea,get_followers_server,get_followers_client,social-graph-service,social-graph-service,home-timeline-service,home-timeline-service,472,324
0b4200596ed30320,1695943858575000,1695943858577863,1695943858578335,87c5fd916e1d7448,b13214254aac4251,get_followers_client,write_home_timeline_server,home-timeline-service,home-timeline-service,home-timeline-service,home-timeline-service,491,472
0b4200596ed30320,1695943858575000,1695943858578344,1695943858578350,87c5fd916e1d7448,7757bcc026237759,write_home_timeline_redis_update_client,write_home_timeline_server,home-timeline-service,home-timeline-service,home-timeline-service,home-timeline-service,491,6
0b4200596ed30320,1695943858575000,1695943858576908,1695943858577116,910c4ece77388108,66689b526733464b,post_storage_mongo_insert_client,store_post_server,post-storage-service,post-storage-service,post-storage-service,post-storage-service,229,208
0b4200596ed30320,1695943858575000,1695943858575615,1695943858575622,00b1f2aa381b348c,7979e1b09bfe63f5,compose_media_server,compose_media_client,media-service,media-service,compose-post-service,compose-post-service,155,7
0b4200596ed30320,1695943858575000,1695943858575808,1695943858575813,37cd4f40912cb892,1475447601425fbe,compose_creator_server,compose_creator_client,user-service,user-service,compose-post-service,compose-post-service,790,5
0b4200596ed30320,1695943858575000,1695943858575568,1695943858576621,f6c7abc17eadf85b,273f6dd2f4c931ad,compose_text_server,compose_text_client,text-service,text-service,compose-post-service,compose-post-service,1171,1053
0b4200596ed30320,1695943858575000,1695943858576723,1695943858576731,3738fcae7356da81,19172a44b2d6a092,compose_unique_id_server,compose_unique_id_client,unique-id-service,unique-id-service,compose-post-service,compose-post-service,114,8
0b4200596ed30320,1695943858575000,1695943858576895,1695943858577124,99622b5d307655a1,910c4ece77388108,store_post_server,store_post_client,post-storage-service,post-storage-service,compose-post-service,compose-post-service,349,229
0b4200596ed30320,1695943858575000,1695943858577265,1695943858577703,378aeb77a49bb6ec,1c13a2ec7544eb29,write_user_timeline_server,write_user_timeline_client,user-timeline-service,user-timeline-service,compose-post-service,compose-post-service,534,438
0b4200596ed30320,1695943858575000,1695943858577862,1695943858578353,8e166b4dda6b48e7,87c5fd916e1d7448,write_home_timeline_server,write_home_timeline_client,home-timeline-service,home-timeline-service,compose-post-service,compose-post-service,577,491
0b4200596ed30320,1695943858575000,1695943858575557,1695943858575712,597478d8b1d9de10,00b1f2aa381b348c,compose_media_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,2947,155
0b4200596ed30320,1695943858575000,1695943858575752,1695943858576542,597478d8b1d9de10,37cd4f40912cb892,compose_creator_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,2947,790
0b4200596ed30320,1695943858575000,1695943858575504,1695943858576675,597478d8b1d9de10,f6c7abc17eadf85b,compose_text_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,2947,1171
0b4200596ed30320,1695943858575000,1695943858576664,1695943858576778,597478d8b1d9de10,3738fcae7356da81,compose_unique_id_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,2947,114
0b4200596ed30320,1695943858575000,1695943858576836,1695943858577185,597478d8b1d9de10,99622b5d307655a1,store_post_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,2947,349
0b4200596ed30320,1695943858575000,1695943858577218,1695943858577752,597478d8b1d9de10,378aeb77a49bb6ec,write_user_timeline_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,2947,534
0b4200596ed30320,1695943858575000,1695943858577813,1695943858578390,597478d8b1d9de10,8e166b4dda6b48e7,write_home_timeline_client,compose_post_server,compose-post-service,compose-post-service,compose-post-service,compose-post-service,2947,577
0b4200596ed30320,1695943858575000,1695943858575980,1695943858576340,0dfc96d6cd2ff66b,9093cf1a208dd095,url_mongo_insert_client,compose_urls_server,url-shorten-service,url-shorten-service,url-shorten-service,url-shorten-service,454,360
0b4200596ed30320,1695943858575000,1695943858577277,1695943858577554,1c13a2ec7544eb29,a1832564affc501b,write_user_timeline_mongo_insert_client,write_user_timeline_server,user-timeline-service,user-timeline-service,user-timeline-service,user-timeline-service,438,277
0b4200596ed30320,1695943858575000,1695943858577565,1695943858577662,1c13a2ec7544eb29,3e6c4ecc9c3aa2e3,write_user_timeline_redis_update_client,write_user_timeline_server,user-timeline-service,user-timeline-service,user-timeline-service,user-timeline-service,438,97
0b4200596ed30320,1695943858575000,1695943858575453,1695943858578400,e511b93fa74a8fa6,597478d8b1d9de10,compose_post_server,compose_post_client,compose-post-service,compose-post-service,nginx-web-server,nginx-thrift,3141,2947
0b4200596ed30320,1695943858575000,1695943858575313,1695943858578454,124caec6d5427260,e511b93fa74a8fa6,compose_post_client,/wrk2-api/post/compose,nginx-web-server,nginx-thrift,nginx-web-server,nginx-thrift,3260,3141
0b4200596ed30320,1695943858575000,1695943858575246,1695943858578506,0b4200596ed30320,124caec6d5427260,/wrk2-api/post/compose,/wrk2-api/post/compose,nginx-web-server,nginx-thrift,nginx-web-server,nginx-thrift,3507,3260
0b4200596ed30320,1695943858575000,1695943858575935,1695943858576389,a51a119fc71b37c3,0dfc96d6cd2ff66b,compose_urls_server,compose_urls_client,url-shorten-service,url-shorten-service,text-service,text-service,582,454
0b4200596ed30320,1695943858575000,1695943858575933,1695943858576466,9f53bc4a53b4712b,dde24d71a0d27341,compose_user_mentions_server,compose_user_mentions_client,user-mention-service,user-mention-service,text-service,text-service,679,533
0b4200596ed30320,1695943858575000,1695943858575876,1695943858576458,273f6dd2f4c931ad,a51a119fc71b37c3,compose_urls_client,compose_text_server,text-service,text-service,text-service,text-service,1053,582
0b4200596ed30320,1695943858575000,1695943858575861,1695943858576540,273f6dd2f4c931ad,9f53bc4a53b4712b,compose_user_mentions_client,compose_text_server,text-service,text-service,text-service,text-service,1053,679
27ba803989a7e748,1695943858689000,1695943858690191,1695943858690723,7e72d2ec7c253655,fece62691145f47c,compose_user_mentions_memcached_get_client,compose_user_mentions_server,user-mention-service,user-mention-service,user-mention-service,user-mention-service,857,532
27ba803989a7e748,1695943858689000,1695943858690764,1695943858690994,7e72d2ec7c253655,df591811576d6c02,compose_user_mentions_mongo_find_client,compose_user_mentions_server,user-mention-service,user-mention-service,user-mention-service,user-mention-service,857,230
27ba803989a7e748,1695943858689000,1695943858692252,1695943858692315,6e17e0463942c0d5,fc0c2c47e10a6cec,social_graph_redis_get_client,get_followers_server,social-graph-service,social-graph-service,social-graph-service,social-graph-service,356,63
27ba803989a7e748,1695943858689000,1695943858692327,1695943858692593,6e17e0463942c0d5,8303139efa145d52,social_graph_mongo_find_client,get_followers_server,social-graph-service,social-graph-service,social-graph-service,social-graph-service,356,266
